Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Vol_Ratio,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_R3,Pivot_D1_S1,Pivot_D1_S2,Pivot_D1_S3,Pivot_D1_H,Pivot_D1_L,Pivot_D1_C,Pivot_D1_Date,Pivot_W1_PP,Pivot_W1_R1,Pivot_W1_R2,Pivot_W1_R3,Pivot_W1_S1,Pivot_W1_S2,Pivot_W1_S3,Pivot_W1_H,Pivot_W1_L,Pivot_W1_C,Pivot_W1_Date,Pivot_MN_PP,Pivot_MN_R1,Pivot_MN_R2,Pivot_MN_R3,Pivot_MN_S1,Pivot_MN_S2,Pivot_MN_S3,Pivot_MN_H,Pivot_MN_L,Pivot_MN_C,Pivot_MN_Date,Confluence_Zones,Confluence_Count,Pivot_Position,ATR_14d,UPZ_Count,UPZ_1_Label,UPZ_1_Price,UPZ_1_Sources,UPZ_1_Confluence,UPZ_1_DistPts,UPZ_1_DistPct,UPZ_2_Label,UPZ_2_Price,UPZ_2_Sources,UPZ_2_Confluence,UPZ_2_DistPts,UPZ_2_DistPct,UPZ_3_Label,UPZ_3_Price,UPZ_3_Sources,UPZ_3_Confluence,UPZ_3_DistPts,UPZ_3_DistPct,UPZ_4_Label,UPZ_4_Price,UPZ_4_Sources,UPZ_4_Confluence,UPZ_4_DistPts,UPZ_4_DistPct,UPZ_5_Label,UPZ_5_Price,UPZ_5_Sources,UPZ_5_Confluence,UPZ_5_DistPts,UPZ_5_DistPct,UPZ_6_Label,UPZ_6_Price,UPZ_6_Sources,UPZ_6_Confluence,UPZ_6_DistPts,UPZ_6_DistPct,UPZ_7_Label,UPZ_7_Price,UPZ_7_Sources,UPZ_7_Confluence,UPZ_7_DistPts,UPZ_7_DistPct,UPZ_8_Label,UPZ_8_Price,UPZ_8_Sources,UPZ_8_Confluence,UPZ_8_DistPts,UPZ_8_DistPct,UPZ_9_Label,UPZ_9_Price,UPZ_9_Sources,UPZ_9_Confluence,UPZ_9_DistPts,UPZ_9_DistPct,UPZ_10_Label,UPZ_10_Price,UPZ_10_Sources,UPZ_10_Confluence,UPZ_10_DistPts,UPZ_10_DistPct,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD,56.16,56.16,54.8,57.52,2.72,Neutral →,8.21,96.93,80,65,70,25.0,-5,0.0,8.21,96.93,34.24,6.03,-9.11,-3.09,0.27,45.25,4669.87,4452.91,4559.4,True,16.36,0.818,0,0,0,None,0.82,15.32,🔴 Headwind (gold down + strong $),⚪ Calm Drift (VIX<20 + gold down),FALSE,2026-05-25,2026-05-31,01/06/2026 06:27 UTC,4560.73,4575.97,4592.53,4607.77,4544.17,4528.93,4512.37,4577.3,4545.5,4559.4,2026-05-31,4532.13,4584.27,4645.33,4697.47,4471.07,4418.93,4357.87,4593.2,4480.0,4523.2,2026-05-24,4702.5,4854.2,5069.4,5221.1,4487.3,4335.6,4120.4,4917.7,4550.8,4639.0,2026-04-30,~4699.99|MN PP(4702.50)+W1 R3(4697.47)|Resistance;~4588.40|D1 R2(4592.53)+W1 R1(4584.27)|Resistance;~4538.15|D1 S1(4544.17)+W1 PP(4532.13)|Support;~4479.18|MN S1(4487.30)+W1 S1(4471.07)|Support,4,S1-PP,72.93,9,RESISTANCE,5069.4,MN R2,1,510.0,11.19,RESISTANCE,4854.2,MN R1,1,294.8,6.47,BREAKOUT,4692.54,ATR +2 + MN PP + MA50,5,133.14,2.92,BULL TARGET,4638.83,W1 R2 + ATR +1,2,79.43,1.74,RESISTANCE,4578.38,D1 R2 + W1 R1 + D1 R1 + D1 PP,6,18.98,0.42,SUPPORT,4535.08,D1 S1 + W1 PP + D1 S2,5,-24.32,-0.53,DEEP MEAN,4474.44,MN S1 + ATR -1 + W1 S1 + MA200,6,-84.96,-1.86,DEEP MEAN,4416.24,W1 S2 + ATR -2,2,-143.16,-3.14,SUPPORT,4335.6,MN S2,1,-223.8,-4.91,,,,,,,-0.986,-1.023,0.239,Normal,🟢 Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — momentum score ใช้ได้ตามปกติ,0.227,None,,2.72,66.31,46.86,0
